YB1950,Sample,Aulacoseira italica,Cyclotella cf. elgeri,Cyclotella michiganiana,Cyclotella bodanica var. lemanica,Fragilaria capucina vaucheriae,Fragilaria crotonensis,Fragilaria parasitica,Psuedostaurosira brevistriata,Staurosira construens construens,Staurosirella leptostauron,Staurosirella pinnata,Synedra ulna ulna,Tabellaria flocculosa,Acnanthidium minutissimum,Cocconeis placentula v. lineata,Aneumastus tuscula,Anomoeoneis costata,Anomoeoneis sphaerophora ,Anomoeoneis sphaerophora f. sculpta,Brachysira vitrea,Caloneis molaris,Caloneis pulchra,Caloneis silicula,Caloneis thermalis,Caloneis undulata,Craticula cuspidata v. ambigua,Craticula cuspidata v. cuspidata,Craticula halophila,Diploneis oblongella,Diploneis cf. parma,Hippodonta capitata v. capitata,Hippodonta capitata v. hungarica,Luticola mutica,Luticola nivalis,Mastogloia grevillei,Mastogloia smithii v. lacustris,Navicula abiskoensis,Navicula cryptocephala,Navicula digitoradiata,Navicula diluviana,Navicula gysingensis? (festiva?),Navicula lanceolata v. lanceolata,Navicula cf. oblonga (microstauron),Navicula nivalis,Navicula menisculus v. menisculus,Navicula veneta,Neidium ampliatum,Pinnularia appendiculata,Pinnularia borealis v. rectangularis,Pinnularia brebissoni ,Pinnularia divergentissima,Pinnularia streptoraphe v. minor,Sellaphora bacillum,Sellaphora laevissima,Sellaphora pupula v. rectangularis,Stauroneis phonecitron v. gracillis,Amphora coffeiformis,Amphora libyca,Amphora pediculus,Amphora subcapitata,Amphora veneta,Cymbella affinis,Cymbella cistula,Cymbella cymbiformis,Cymbella delicatula,Cymbella ehrenbergii,Cymbella cf. hybrida,Cymbella leptoceros,Cymbella mexicana,Cymbella proxima,Cymbella subaequalis,Encyonema evergladianum,Encyonema mesiana,Encyonema minuta,Encyonema muellerii,Encyonema norwegica,Encyonema silesiaca,Encyonopsis angustata (lanceolate),Encyonopsis angustata (descripta),Encyonopsis cesatii,Encyonopsis falaisensis,Encyonopsis microcephala,Gomphonema angustum,Gomphonema clavatum,Gomphonema minutum,Gomphonema parvulum v. parvulum,Gomphonema subtile,Navicella pusilla,Entomoeoneis elata,Hantzschia amphioxys,Nitzschia alpina,Nitzschia amphibia f. amphibia,Nitzschia fonticola,Nitzschia frustulum v. bulnheimiana,Nitzschia gisela,Nitzschia palea,Nitzschia perminuta,Nitzschia subacicularis,Nitzschia vitrea,Epithemia adnata,Epithemia argus,Epithemia sorex,Epithemia turgida,Epithemia turgida v. granulata,Denticula kuetzingii,Rhopalodia gibba,Surrirellales,Surirella brebissoni,Surirella linearis constricta
-4352.66,Foy-495,0,0,0.325203252,0,0.078590786,0,0,0,0,0,0,0,0,0,0.021680217,0,0.013550136,0,0,0,0,0,0,0,0,0,0,0.016260163,0,0,0,0,0,0,0,0.01897019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005420054,0,0,0,0,0,0,0,0.005420054,0,0.002710027,0,0,0.013550136,0.135501355,0,0,0,0.078590786,0,0,0.08401084,0.013550136,0,0,0,0.002710027,0.024390244,0.032520325,0.08401084,0,0,0,0.005420054,0,0.005420054,0,0.005420054,0,0,0,0,0,0.01897019,0,0,0,0,0,0,0,0.005420054,0,0,0,0,0.002710027,0,0,0
-4367.94,Foy-496,0,0,0.071186441,0,0.115254237,0,0,0,0,0,0,0,0,0,0.006779661,0,0.020338983,0,0,0,0,0,0,0,0,0,0,0.003389831,0,0,0,0,0,0,0,0.003389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010169492,0,0,0,0,0,0,0,0.016949153,0,0.006779661,0.003389831,0,0.020338983,0.254237288,0,0,0,0.111864407,0,0,0.271186441,0.020338983,0,0,0,0,0.013559322,0.003389831,0.030508475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016949153,0,0,0,0,0,0,0,0
-4383.12,Foy-497,0,0,0.009646302,0,0.077170418,0,0,0,0,0,0,0,0,0,0.003215434,0,0.022508039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003215434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054662379,0,0,0,0,0,0,0,0.025723473,0,0.009646302,0,0,0.022508039,0.327974277,0,0,0,0.083601286,0,0,0.231511254,0.009646302,0,0,0,0.012861736,0.041800643,0,0.054662379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003215434,0,0,0,0,0,0,0.006430868,0
-4398.19,Foy-498,0,0,0.015479876,0,0.07120743,0,0,0,0,0,0,0,0,0,0.003095975,0,0.030959752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003095975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018575851,0,0,0,0,0,0,0,0.018575851,0,0,0,0,0.009287926,0.213622291,0,0,0,0.13622291,0,0,0.328173375,0.024767802,0,0,0,0,0.061919505,0.00619195,0.034055728,0,0,0,0.00619195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009287926,0,0,0,0,0,0,0.009287926,0
-4413.16,Foy-499,0,0,0.051446945,0,0.077170418,0,0,0,0,0,0,0,0,0,0.003215434,0,0.028938907,0,0,0,0,0,0,0,0,0,0,0.006430868,0,0,0,0,0,0,0,0.003215434,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025723473,0,0,0,0,0,0,0,0.025723473,0,0.006430868,0,0,0.01607717,0.250803859,0,0,0,0.106109325,0.003215434,0,0.237942122,0.019292605,0,0,0,0.006430868,0.045016077,0.006430868,0.064308682,0.003215434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012861736,0,0,0,0,0,0,0,0
-4428.03,Foy-500,0,0,0.02027027,0,0.016891892,0,0,0,0,0,0,0,0,0,0.013513514,0,0.030405405,0,0,0,0,0,0,0,0,0,0,0.003378378,0,0,0,0,0,0,0,0.003378378,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010135135,0,0,0,0,0,0,0,0,0,0.006756757,0,0,0.010135135,0.22972973,0,0,0,0.097972973,0,0,0.405405405,0.013513514,0,0,0,0.006756757,0.030405405,0.02027027,0.067567568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006756757,0,0,0,0,0.003378378,0,0.003378378,0
-4442.79,Foy-501,0,0,0.010344828,0,0.15862069,0,0,0,0.003448276,0,0,0,0,0,0.006896552,0,0.034482759,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0.003448276,0,0,0.006896552,0,0,0,0,0,0,0,0.027586207,0,0.006896552,0,0.010344828,0.013793103,0.331034483,0,0,0,0.031034483,0,0,0.24137931,0.020689655,0,0,0,0,0.017241379,0.020689655,0.020689655,0.003448276,0,0,0,0.006896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003448276,0,0,0,0,0.010344828,0,0.003448276,0
-4457.45,Foy-502,0,0,0.013745704,0,0.154639175,0,0,0,0,0,0,0,0,0,0.006872852,0,0.134020619,0,0,0,0,0,0,0,0,0,0.003436426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010309278,0,0,0,0,0,0,0,0.04467354,0,0,0,0,0.010309278,0.182130584,0,0,0,0.041237113,0,0,0.305841924,0.006872852,0,0,0,0,0.034364261,0,0.048109966,0.003436426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4472.01,Foy-503,0,0,0.003424658,0,0.030821918,0,0,0,0,0,0,0,0,0,0,0,0.219178082,0,0,0,0,0,0,0,0,0,0,0.003424658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003424658,0,0,0.020547945,0,0,0,0,0,0,0,0.078767123,0,0.003424658,0,0,0.003424658,0.239726027,0,0,0,0.02739726,0,0,0.339041096,0,0,0,0,0,0.020547945,0,0.006849315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-4486.47,Foy-504,0,0,0,0,0.148387097,0,0,0,0,0,0,0,0,0,0,0,0.161290323,0,0,0,0,0,0,0,0,0,0,0.003225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009677419,0,0,0,0,0,0,0,0.064516129,0,0.003225806,0,0,0.009677419,0.167741935,0,0,0,0.032258065,0,0,0.370967742,0,0,0,0,0,0.012903226,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0.003225806,0
-4500.83,Foy-505,0,0,0,0,0.190938511,0,0,0,0,0,0,0,0,0.003236246,0,0,0.097087379,0,0,0,0,0,0,0,0.003236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003236246,0,0,0.006472492,0,0,0,0,0,0,0,0.048543689,0,0,0,0,0.009708738,0.236245955,0,0,0,0.045307443,0,0,0.32038835,0,0,0,0,0,0.006472492,0,0.025889968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003236246,0,0,0,0,0,0,0,0
-4515.09,Foy-506,0,0,0.006644518,0,0.259136213,0,0,0,0,0,0,0,0,0,0.016611296,0,0.073089701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023255814,0,0.003322259,0,0,0.006644518,0.205980066,0,0,0,0.079734219,0,0,0.275747508,0,0,0,0,0,0.009966777,0.013289037,0.016611296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003322259,0,0,0.003322259,0,0,0,0.003322259,0
-4522.19,Foy-507,0,0,0.016891892,0,0.216216216,0,0,0,0,0,0,0,0,0,0.010135135,0,0.040540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003378378,0.010135135,0,0,0,0,0,0,0.003378378,0,0,0,0,0,0,0.02027027,0,0,0,0,0,0,0,0.010135135,0,0.010135135,0,0,0.033783784,0.179054054,0,0,0,0.023648649,0.003378378,0,0.358108108,0.003378378,0,0,0,0,0.010135135,0,0.027027027,0,0,0,0,0.006756757,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003378378,0,0,0.003378378,0,0,0,0,0,0,0.006756757,0
-4529.26,Foy-508,0,0,0,0,0.10738255,0,0,0,0,0,0,0,0,0,0,0,0.036912752,0,0,0,0,0,0,0,0.003355705,0,0,0,0,0,0,0,0,0,0,0.010067114,0,0,0,0,0,0,0.003355705,0,0,0,0,0,0,0.020134228,0,0,0,0,0,0,0,0.030201342,0,0.010067114,0,0,0.043624161,0.241610738,0,0,0,0.080536913,0,0,0.305369128,0.006711409,0,0,0.003355705,0,0.033557047,0,0.030201342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013422819,0,0,0,0,0,0,0,0.020134228,0
-4543.33,Foy-509,0,0,0,0,0.059210526,0,0,0,0,0,0,0,0,0,0.003289474,0,0.180921053,0,0,0,0,0,0,0,0,0,0,0.003289474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006578947,0,0,0.023026316,0,0,0,0,0,0,0,0.088815789,0,0.009868421,0,0,0,0.177631579,0,0,0,0.023026316,0,0,0.355263158,0,0,0,0.003289474,0,0.026315789,0,0.006578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003289474,0,0,0,0.029605263,0
-4557.3,Foy-510,0,0,0,0,0.061349693,0,0,0,0,0,0,0,0,0,0,0,0.134969325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021472393,0,0,0,0,0,0,0,0.079754601,0.006134969,0,0,0,0.006134969,0.217791411,0,0,0,0.061349693,0,0,0.365030675,0.006134969,0,0,0,0,0.015337423,0,0.003067485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021472393,0
-4571.18,Foy-511,0,0,0.013377926,0,0.073578595,0,0,0,0,0,0,0,0,0,0,0,0.08361204,0,0,0,0,0,0,0,0,0,0,0.003344482,0,0,0,0,0,0,0,0.006688963,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036789298,0,0,0,0,0,0,0,0.033444816,0,0,0,0,0,0.357859532,0,0,0,0.016722408,0,0,0.311036789,0,0,0,0,0,0.02006689,0,0.006688963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036789298,0
-4584.96,Foy-512,0,0,0,0,0.076433121,0,0,0,0,0,0,0,0,0,0,0,0.089171975,0,0,0,0,0,0,0,0,0,0.003184713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003184713,0,0,0.015923567,0,0,0,0,0,0,0,0.047770701,0,0.006369427,0,0,0.035031847,0.318471338,0,0,0,0.047770701,0,0,0.299363057,0,0,0,0,0,0.025477707,0,0.006369427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025477707,0
-4598.65,Foy-513,0,0,0,0,0.03986711,0,0,0,0,0,0,0,0,0,0,0,0.176079734,0,0,0,0,0,0,0,0,0,0,0.003322259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019933555,0,0,0,0,0,0,0,0.069767442,0,0,0,0,0.013289037,0.342192691,0,0,0,0.03654485,0,0,0.249169435,0.003322259,0,0,0,0,0.019933555,0,0.006644518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019933555,0
-4612.25,Foy-514,0,0,0,0,0.006472492,0,0,0,0.012944984,0,0,0,0,0,0,0,0.184466019,0,0,0,0,0,0,0,0,0,0,0.003236246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035598706,0,0,0,0,0,0,0,0.038834951,0,0.006472492,0,0,0.009708738,0.28802589,0,0,0,0.035598706,0,0,0.323624595,0,0,0,0,0,0.01618123,0,0,0,0,0,0,0.006472492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03236246,0
-4625.75,Foy-515,0,0,0.002702703,0,0.054054054,0,0,0,0,0,0,0,0,0,0,0,0.091891892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002702703,0,0,0.045945946,0,0,0,0,0,0,0,0.062162162,0,0.002702703,0,0,0.021621622,0.237837838,0,0,0,0.013513514,0,0,0.421621622,0,0,0,0,0,0.018918919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024324324,0
-4639.16,Foy-516,0,0,0,0,0.067741935,0,0,0,0,0,0,0,0,0,0,0,0.090322581,0,0,0,0,0,0,0,0,0,0,0.006451613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016129032,0,0,0.048387097,0,0,0,0,0,0,0,0.041935484,0,0.006451613,0,0,0.016129032,0.216129032,0,0,0,0.029032258,0,0,0.396774194,0,0,0,0.012903226,0,0,0.003225806,0.003225806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04516129,0
-4652.49,Foy-517,0,0,0,0,0.091772152,0,0,0,0,0,0,0,0,0,0,0,0.085443038,0,0,0,0,0,0,0,0,0,0.003164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003164557,0,0,0,0.009493671,0,0,0.018987342,0,0,0,0,0,0,0,0.034810127,0,0,0,0,0.009493671,0.240506329,0,0,0,0.022151899,0,0,0.348101266,0.003164557,0,0,0,0,0.03164557,0.003164557,0.009493671,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006329114,0,0,0,0,0,0,0,0,0,0,0,0,0.003164557,0,0.075949367,0
-4665.72,Foy-518,0,0,0.003278689,0,0.170491803,0,0,0,0,0,0,0,0,0,0.016393443,0,0.06557377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009836066,0,0,0.032786885,0,0,0,0,0,0,0,0.036065574,0,0.003278689,0,0,0.013114754,0.209836066,0,0,0,0.02295082,0,0,0.347540984,0,0,0,0,0,0.02295082,0.006557377,0.019672131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003278689,0.003278689,0,0,0,0,0.013114754,0
-4678.87,Foy-519,0,0,0.00308642,0,0.108024691,0,0,0,0,0,0,0,0,0,0.009259259,0,0.061728395,0,0,0,0,0,0,0,0.00308642,0,0,0.00308642,0,0,0,0,0,0,0,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043209877,0,0,0,0,0,0,0,0.030864198,0,0,0,0,0.021604938,0.24382716,0,0,0,0.015432099,0,0,0.361111111,0.018518519,0,0,0,0.00617284,0.00308642,0.00617284,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0.00308642,0.00308642,0,0,0,0,0,0,0,0.00308642,0,0,0.00308642,0,0,0,0.024691358,0
-4691.92,Foy-520,0.009966777,0,0,0,0.079734219,0,0,0,0,0,0,0,0,0,0.003322259,0,0.026578073,0.003322259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003322259,0,0,0,0,0,0,0,0,0,0,0.006644518,0,0,0.059800664,0,0,0,0,0,0,0,0.019933555,0,0.003322259,0,0,0.03654485,0.325581395,0,0,0,0.033222591,0,0,0.3089701,0.003322259,0,0,0,0,0.013289037,0,0.013289037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006644518,0,0,0.003322259,0,0,0,0.03986711,0
-4704.89,Foy-521,0,0,0.052307692,0,0.206153846,0,0,0,0,0,0,0,0,0,0.009230769,0,0.006153846,0,0,0,0,0,0,0,0.003076923,0,0,0.006153846,0,0,0,0,0.003076923,0,0,0.009230769,0,0,0,0,0,0,0.003076923,0,0,0.006153846,0.015384615,0,0,0.012307692,0,0,0,0,0,0,0,0.024615385,0,0.009230769,0,0,0.009230769,0.289230769,0,0,0,0.027692308,0,0,0.187692308,0.015384615,0,0,0,0,0.018461538,0,0.046153846,0,0,0,0,0.003076923,0,0,0,0,0,0.003076923,0,0,0.003076923,0,0,0,0,0,0,0,0.006153846,0.006153846,0,0.003076923,0,0.006153846,0,0.009230769,0
-4717.78,Foy-522,0,0,0.006329114,0,0.037974684,0,0,0,0,0,0,0,0,0,0.006329114,0,0.120253165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003164557,0,0,0,0.003164557,0,0,0.025316456,0,0,0,0,0.003164557,0,0,0.028481013,0,0.003164557,0,0,0.009493671,0.272151899,0,0,0,0.025316456,0,0,0.360759494,0.006329114,0,0,0,0,0.012658228,0,0.003164557,0,0,0,0,0.006329114,0,0,0,0,0,0.003164557,0,0,0.003164557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060126582,0
-4730.57,Foy-523,0,0,0.00619195,0,0.07120743,0,0,0,0,0,0,0,0,0,0.00619195,0,0.06501548,0,0,0,0,0,0,0,0,0,0,0.009287926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003095975,0,0,0.018575851,0,0,0,0,0.003095975,0,0,0.030959752,0,0.00619195,0,0.00619195,0.021671827,0.297213622,0,0,0,0.040247678,0,0,0.328173375,0,0,0,0,0,0.009287926,0.003095975,0.009287926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06501548,0
-4743.29,Foy-524,0,0,0,0,0.165242165,0,0,0,0,0,0,0,0,0,0,0,0.054131054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002849003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017094017,0,0,0,0,0,0,0,0.031339031,0,0.002849003,0,0,0.011396011,0.293447293,0,0,0,0.068376068,0.002849003,0,0.293447293,0.002849003,0,0,0,0,0.011396011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042735043,0
-4755.92,Foy-525,0,0,0,0,0.241176471,0,0,0,0,0,0,0,0,0,0.002941176,0,0.026470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014705882,0,0,0,0,0,0,0,0.038235294,0,0,0,0,0.002941176,0.341176471,0,0,0,0.014705882,0.002941176,0,0.2,0.008823529,0,0,0.002941176,0,0.020588235,0.002941176,0.014705882,0,0,0,0,0.002941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002941176,0,0,0,0,0,0,0.058823529,0
-4768.46,Foy-526,0,0,0.003236246,0,0.165048544,0,0,0,0.003236246,0,0,0,0,0,0,0,0.051779935,0.003236246,0,0,0,0,0,0,0,0,0,0.003236246,0,0,0,0,0,0,0,0.009708738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012944984,0,0,0,0,0,0,0,0.03236246,0,0.006472492,0,0.012944984,0.025889968,0.359223301,0,0,0,0.03236246,0,0,0.171521036,0.003236246,0,0,0,0,0.038834951,0,0.025889968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003236246,0,0.035598706,0
-4780.92,Foy-527,0,0,0.003095975,0,0.191950464,0,0,0,0,0,0,0,0,0,0.003095975,0,0.030959752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003095975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00619195,0,0,0.055727554,0,0,0,0,0.003095975,0,0,0.037151703,0,0.003095975,0,0,0.003095975,0.365325077,0,0,0,0.018575851,0.00619195,0,0.173374613,0,0,0,0,0,0.040247678,0.00619195,0,0,0,0,0,0,0.003095975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003095975,0,0.043343653,0
-4793.3,Foy-528,0,0,0.029315961,0,0.166123779,0,0,0,0,0,0,0,0,0,0.013029316,0,0.003257329,0,0,0,0,0,0,0,0,0,0.003257329,0.006514658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042345277,0,0,0,0,0,0,0,0.016286645,0,0.006514658,0,0,0.013029316,0.423452769,0,0,0,0.019543974,0,0,0.195439739,0,0,0,0,0,0.026058632,0,0.009771987,0,0,0,0,0.006514658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003257329,0,0,0,0,0,0,0.016286645,0
-4805.6,Foy-529,0,0,0.149659864,0,0.217687075,0,0,0,0,0,0,0,0,0,0.013605442,0,0.006802721,0,0,0,0,0,0,0,0,0,0,0.017006803,0,0,0,0,0,0,0,0.006802721,0,0,0,0,0,0,0.003401361,0,0,0,0,0,0,0,0,0,0,0,0.003401361,0,0,0.003401361,0,0,0,0.006802721,0.020408163,0.299319728,0,0,0,0.037414966,0,0,0.12585034,0,0,0,0.003401361,0,0.023809524,0.003401361,0.023809524,0.003401361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003401361,0,0,0.010204082,0,0.006802721,0,0.010204082,0
-4817.82,Foy-530,0,0,0.395424837,0,0.27124183,0,0,0,0,0,0,0,0,0,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0.013071895,0,0,0,0,0,0,0,0.013071895,0,0,0,0,0,0,0,0,0,0.006535948,0.003267974,0,0,0.003267974,0,0,0,0,0,0,0,0.006535948,0,0.006535948,0,0,0.022875817,0.147058824,0,0,0,0.003267974,0,0,0.013071895,0.019607843,0,0,0,0,0.003267974,0.013071895,0.029411765,0.003267974,0,0,0,0.003267974,0,0,0,0.003267974,0,0,0,0,0,0,0,0,0,0,0,0,0.013071895,0,0,0,0,0,0,0,0
-4829.96,Foy-531,0,0,0.635761589,0,0.145695364,0,0,0,0,0,0,0,0,0.006622517,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0,0.009933775,0,0,0,0,0,0,0,0.009933775,0,0,0,0,0,0,0.003311258,0,0,0.006622517,0,0,0,0,0,0,0,0,0,0,0,0.006622517,0,0,0,0,0.003311258,0.066225166,0,0,0,0,0,0,0.009933775,0.006622517,0,0,0,0,0.01986755,0.023178808,0.009933775,0.006622517,0,0,0,0,0,0,0,0.003311258,0,0,0,0,0.013245033,0,0,0,0,0,0,0,0.003311258,0,0,0,0,0.003311258,0,0,0
-4842.02,Foy-532,0,0,0.059375,0,0.159375,0,0,0,0,0,0,0,0,0,0,0,0.059375,0,0,0,0,0,0,0,0,0,0,0.003125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003125,0,0,0.0125,0,0,0,0,0,0,0,0.028125,0,0.0125,0,0,0.00625,0.309375,0,0,0,0.009375,0,0,0.2625,0.003125,0,0,0.00625,0,0.015625,0.00625,0.0125,0,0,0,0,0,0.00625,0,0,0,0.003125,0,0,0,0.003125,0,0,0,0,0,0,0,0.003125,0,0,0,0,0,0,0.015625,0
-4854,Foy-533,0,0,0.006097561,0,0.170731707,0,0,0,0,0,0,0,0,0,0,0,0.030487805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00304878,0,0,0.039634146,0,0,0,0,0,0,0,0.06097561,0,0,0,0,0,0.399390244,0,0,0,0.012195122,0,0,0.222560976,0,0,0,0,0,0.027439024,0.015243902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012195122,0
-4865.9,Foy-534,0,0,0.013071895,0,0.388888889,0,0,0,0,0,0,0,0,0,0,0,0.026143791,0,0,0,0,0,0,0,0,0,0.003267974,0.006535948,0,0,0,0,0,0,0,0.003267974,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016339869,0,0,0,0,0,0,0,0.013071895,0,0.003267974,0,0,0.029411765,0.245098039,0,0,0,0.029411765,0,0,0.120915033,0.019607843,0,0,0.009803922,0,0.032679739,0.006535948,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003267974,0,0,0,0,0,0,0.022875817,0
-4877.73,Foy-535,0,0,0.063758389,0,0.352348993,0,0,0.003355705,0,0,0,0,0,0,0.006711409,0,0.003355705,0,0,0,0,0,0,0,0.003355705,0,0,0.010067114,0,0,0,0,0,0,0,0.003355705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023489933,0,0,0,0,0,0,0,0.023489933,0,0,0,0,0.020134228,0.27852349,0,0,0,0.040268456,0,0,0.087248322,0,0,0,0,0,0.016778523,0.030201342,0.013422819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003355705,0,0,0,0,0,0,0,0,0,0,0.006711409,0,0,0,0.010067114,0
-4889.48,Foy-536,0,0,0.08496732,0,0.477124183,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003267974,0,0,0.026143791,0,0,0,0,0,0,0,0.016339869,0,0.003267974,0,0,0.016339869,0.209150327,0,0,0,0.016339869,0,0,0.049019608,0.009803922,0,0,0,0,0.026143791,0.006535948,0.032679739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003267974,0,0.013071895,0
